adapted_decision,adapted_score,base_decision,base_score,clip_hash,doctor_alias,label,prompt_group,recipe_method,seed,shot,stage1_candidate,stage1_clip_score,stage2_score,theta1,theta2,zero_decision
False,0.1724945306777954,False,0.1724945306777954,a0fc9aba1fcd,D001,0,P4_negative,positive_bias,20260622,3,False,0.19112887978553772,0.1724945306777954,0.8938741683959961,0.7881337404251099,False
False,0.17100724577903748,False,0.17100724577903748,a1dd6b86cc63,D001,0,P4_negative,positive_bias,20260622,3,False,0.002858716296032071,0.17100724577903748,0.8938741683959961,0.7881337404251099,False
False,0.17098014056682587,False,0.17098014056682587,c4d1625540ee,D001,0,P4_negative,positive_bias,20260622,3,False,0.003529522567987442,0.17098014056682587,0.8938741683959961,0.7881337404251099,False
False,0.17142844200134277,False,0.17142844200134277,e1d0887b9e1b,D001,0,P4_negative,positive_bias,20260622,3,False,0.0042394185438752174,0.17142844200134277,0.8938741683959961,0.7881337404251099,False
False,0.17073604464530945,False,0.17073604464530945,38ff6f160a6a,D001,0,P4_negative,positive_bias,20260622,3,False,0.04071272537112236,0.17073604464530945,0.8938741683959961,0.7881337404251099,False
False,0.17065760493278503,False,0.17065760493278503,3759978f4d0f,D001,0,P4_negative,positive_bias,20260622,3,False,0.005233920644968748,0.17065760493278503,0.8938741683959961,0.7881337404251099,False
False,0.19029060006141663,False,0.19029060006141663,5ad99ab05c46,D001,0,P4_negative,positive_bias,20260622,3,False,0.03399895876646042,0.19029060006141663,0.8938741683959961,0.7881337404251099,False
False,0.30234816670417786,False,0.30234816670417786,cb10339bfb74,D001,0,P4_negative,positive_bias,20260622,3,False,0.00618654303252697,0.30234816670417786,0.8938741683959961,0.7881337404251099,False
False,0.17137034237384796,False,0.17137034237384796,2fdda7da47dc,D001,0,P4_negative,positive_bias,20260622,3,False,0.019782109186053276,0.17137034237384796,0.8938741683959961,0.7881337404251099,False
False,0.1716073751449585,False,0.1716073751449585,76e0bf586ef8,D001,0,P4_negative,positive_bias,20260622,3,False,0.0022530625574290752,0.1716073751449585,0.8938741683959961,0.7881337404251099,False
False,0.17090056836605072,False,0.17090056836605072,7fff58a1df68,D001,0,P4_negative,positive_bias,20260622,3,False,0.0031185210682451725,0.17090056836605072,0.8938741683959961,0.7881337404251099,False
False,0.17136099934577942,False,0.17136099934577942,4d84ae0c4e61,D001,0,P4_negative,positive_bias,20260622,3,False,0.0029024744872003794,0.17136099934577942,0.8938741683959961,0.7881337404251099,False
False,0.1920507848262787,False,0.1920507848262787,67cc99345ea7,D001,1,P1_vigil_only,positive_bias,20260623,3,False,0.8126230835914612,0.1920507848262787,0.8938741683959961,0.7881337404251099,False
False,0.2333294004201889,False,0.2333294004201889,2afd02aa5b48,D001,1,P1_vigil_only,positive_bias,20260623,3,True,0.9415881633758545,0.2333294004201889,0.8938741683959961,0.7881337404251099,False
True,0.7574746012687683,False,0.7574746012687683,302514040b58,D001,1,P1_vigil_only,positive_bias,20260623,3,True,0.9566289782524109,0.7574746012687683,0.8938741683959961,0.7881337404251099,False
True,0.8176912665367126,True,0.8176912665367126,6a86f8d23414,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9957336783409119,0.8176912665367126,0.8938741683959961,0.7881337404251099,True
True,0.816686749458313,True,0.816686749458313,28b22a633895,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9938613176345825,0.816686749458313,0.8938741683959961,0.7881337404251099,True
True,0.8132121562957764,True,0.8132121562957764,6d1aac4a915a,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9977558255195618,0.8132121562957764,0.8938741683959961,0.7881337404251099,True
True,0.8161628246307373,True,0.8161628246307373,a7c5d4ba102b,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9964969754219055,0.8161628246307373,0.8938741683959961,0.7881337404251099,True
True,0.8157010078430176,True,0.8157010078430176,48cb31875239,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9960631728172302,0.8157010078430176,0.8938741683959961,0.7881337404251099,True
True,0.813396155834198,True,0.813396155834198,4885e934a93c,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.998439610004425,0.813396155834198,0.8938741683959961,0.7881337404251099,True
True,0.8133488297462463,True,0.8133488297462463,f69e131e3aca,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9984416365623474,0.8133488297462463,0.8938741683959961,0.7881337404251099,True
True,0.8151154518127441,True,0.8151154518127441,0fd25f185beb,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9986103773117065,0.8151154518127441,0.8938741683959961,0.7881337404251099,True
True,0.7741124629974365,False,0.7741124629974365,47f19ee1b6c6,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9983075857162476,0.7741124629974365,0.8938741683959961,0.7881337404251099,False
True,0.7558514475822449,False,0.7558514475822449,6dface035c4a,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9978285431861877,0.7558514475822449,0.8938741683959961,0.7881337404251099,False
True,0.8146413564682007,True,0.8146413564682007,da41d237e2e7,D001,1,P2_phrase_plus_vigil,positive_bias,20260623,3,True,0.9980317950248718,0.8146413564682007,0.8938741683959961,0.7881337404251099,True
False,0.18423964083194733,False,0.18423964083194733,dba2d155dd46,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.9954918026924133,0.18423964083194733,0.8938741683959961,0.7881337404251099,False
False,0.19506271183490753,False,0.19506271183490753,01510c830e4d,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.9951170682907104,0.19506271183490753,0.8938741683959961,0.7881337404251099,False
True,0.80275559425354,True,0.80275559425354,07a47041e235,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.9965347051620483,0.80275559425354,0.8938741683959961,0.7881337404251099,True
True,0.8065705299377441,True,0.8065705299377441,9ba6b748ef5b,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.9955718517303467,0.8065705299377441,0.8938741683959961,0.7881337404251099,True
True,0.6338974237442017,False,0.6338974237442017,d0c0777f991c,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.995712399482727,0.6338974237442017,0.8938741683959961,0.7881337404251099,False
False,0.2636946737766266,False,0.2636946737766266,d44478890829,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,False,0.12741446495056152,0.2636946737766266,0.8938741683959961,0.7881337404251099,False
False,0.4278881251811981,False,0.4278881251811981,5349a5dcc9f6,D001,1,P3_vigil_plus_phrase,positive_bias,20260623,3,True,0.9862878322601318,0.4278881251811981,0.8938741683959961,0.7881337404251099,False
False,0.18272270262241364,False,0.18272270262241364,f5af88a9410e,D001,0,P4_negative,positive_bias,20260623,3,False,0.46105965971946716,0.18272270262241364,0.8938741683959961,0.7881337404251099,False
False,0.1781761646270752,False,0.1781761646270752,5a68b7a77221,D001,0,P4_negative,positive_bias,20260623,3,False,0.008386736735701561,0.1781761646270752,0.8938741683959961,0.7881337404251099,False
False,0.17110736668109894,False,0.17110736668109894,ccdc59c45c6a,D001,0,P4_negative,positive_bias,20260623,3,False,0.0013015170115977526,0.17110736668109894,0.8938741683959961,0.7881337404251099,False
False,0.17238202691078186,False,0.17238202691078186,8a30838ce6d5,D001,0,P4_negative,positive_bias,20260623,3,False,0.0038367565721273422,0.17238202691078186,0.8938741683959961,0.7881337404251099,False
False,0.17408815026283264,False,0.17408815026283264,f2f8cc54228c,D001,0,P4_negative,positive_bias,20260623,3,False,0.0020509075839072466,0.17408815026283264,0.8938741683959961,0.7881337404251099,False
False,0.1708812713623047,False,0.1708812713623047,a013b6a2aeb7,D001,0,P4_negative,positive_bias,20260623,3,False,0.0013402411714196205,0.1708812713623047,0.8938741683959961,0.7881337404251099,False
False,0.17515869438648224,False,0.17515869438648224,edf82fb25d92,D001,0,P4_negative,positive_bias,20260623,3,False,0.11145142465829849,0.17515869438648224,0.8938741683959961,0.7881337404251099,False
False,0.20429857075214386,False,0.20429857075214386,fab1dff847ee,D001,0,P4_negative,positive_bias,20260623,3,False,0.015325050801038742,0.20429857075214386,0.8938741683959961,0.7881337404251099,False
False,0.17047826945781708,False,0.17047826945781708,5a5341c1b224,D001,0,P4_negative,positive_bias,20260623,3,False,0.3942561149597168,0.17047826945781708,0.8938741683959961,0.7881337404251099,False
False,0.17042003571987152,False,0.17042003571987152,60968e715b57,D001,0,P4_negative,positive_bias,20260623,3,False,0.2582273781299591,0.17042003571987152,0.8938741683959961,0.7881337404251099,False
False,0.17106099426746368,False,0.17106099426746368,56934732d421,D001,0,P4_negative,positive_bias,20260623,3,False,0.0053391242399811745,0.17106099426746368,0.8938741683959961,0.7881337404251099,False
False,0.17104192078113556,False,0.17104192078113556,0e3d6cdca6ab,D001,0,P4_negative,positive_bias,20260623,3,False,0.0018954951083287597,0.17104192078113556,0.8938741683959961,0.7881337404251099,False
False,0.17318078875541687,False,0.17318078875541687,d1cc4a26967c,D001,0,P4_negative,positive_bias,20260623,3,False,0.0038203622680157423,0.17318078875541687,0.8938741683959961,0.7881337404251099,False
False,0.1723954677581787,False,0.1723954677581787,1ea3bd2e5439,D001,0,P4_negative,positive_bias,20260623,3,False,0.008019584231078625,0.1723954677581787,0.8938741683959961,0.7881337404251099,False
False,0.1717960387468338,False,0.1717960387468338,2254ce52dfa8,D001,0,P4_negative,positive_bias,20260623,3,False,0.21514958143234253,0.1717960387468338,0.8938741683959961,0.7881337404251099,False
False,0.17338766157627106,False,0.17338766157627106,5624466e0301,D001,0,P4_negative,positive_bias,20260623,3,False,0.004337473772466183,0.17338766157627106,0.8938741683959961,0.7881337404251099,False
False,0.17197608947753906,False,0.17197608947753906,c603120f4f1b,D001,0,P4_negative,positive_bias,20260623,3,False,0.008904862217605114,0.17197608947753906,0.8938741683959961,0.7881337404251099,False
False,0.1720031350851059,False,0.1720031350851059,b453ac0938c8,D001,0,P4_negative,positive_bias,20260623,3,False,0.007433714810758829,0.1720031350851059,0.8938741683959961,0.7881337404251099,False
False,0.1724945306777954,False,0.1724945306777954,a0fc9aba1fcd,D001,0,P4_negative,positive_bias,20260623,3,False,0.19112887978553772,0.1724945306777954,0.8938741683959961,0.7881337404251099,False
False,0.17100724577903748,False,0.17100724577903748,a1dd6b86cc63,D001,0,P4_negative,positive_bias,20260623,3,False,0.002858716296032071,0.17100724577903748,0.8938741683959961,0.7881337404251099,False
False,0.17098014056682587,False,0.17098014056682587,c4d1625540ee,D001,0,P4_negative,positive_bias,20260623,3,False,0.003529522567987442,0.17098014056682587,0.8938741683959961,0.7881337404251099,False
False,0.17142844200134277,False,0.17142844200134277,e1d0887b9e1b,D001,0,P4_negative,positive_bias,20260623,3,False,0.0042394185438752174,0.17142844200134277,0.8938741683959961,0.7881337404251099,False
False,0.17073604464530945,False,0.17073604464530945,38ff6f160a6a,D001,0,P4_negative,positive_bias,20260623,3,False,0.04071272537112236,0.17073604464530945,0.8938741683959961,0.7881337404251099,False
False,0.17065760493278503,False,0.17065760493278503,3759978f4d0f,D001,0,P4_negative,positive_bias,20260623,3,False,0.005233920644968748,0.17065760493278503,0.8938741683959961,0.7881337404251099,False
False,0.19029060006141663,False,0.19029060006141663,5ad99ab05c46,D001,0,P4_negative,positive_bias,20260623,3,False,0.03399895876646042,0.19029060006141663,0.8938741683959961,0.7881337404251099,False
False,0.30234816670417786,False,0.30234816670417786,cb10339bfb74,D001,0,P4_negative,positive_bias,20260623,3,False,0.00618654303252697,0.30234816670417786,0.8938741683959961,0.7881337404251099,False
False,0.17137034237384796,False,0.17137034237384796,2fdda7da47dc,D001,0,P4_negative,positive_bias,20260623,3,False,0.019782109186053276,0.17137034237384796,0.8938741683959961,0.7881337404251099,False
False,0.1716073751449585,False,0.1716073751449585,76e0bf586ef8,D001,0,P4_negative,positive_bias,20260623,3,False,0.0022530625574290752,0.1716073751449585,0.8938741683959961,0.7881337404251099,False
False,0.17090056836605072,False,0.17090056836605072,7fff58a1df68,D001,0,P4_negative,positive_bias,20260623,3,False,0.0031185210682451725,0.17090056836605072,0.8938741683959961,0.7881337404251099,False
False,0.17136099934577942,False,0.17136099934577942,4d84ae0c4e61,D001,0,P4_negative,positive_bias,20260623,3,False,0.0029024744872003794,0.17136099934577942,0.8938741683959961,0.7881337404251099,False
False,0.1920507848262787,False,0.1920507848262787,67cc99345ea7,D001,1,P1_vigil_only,positive_bias,20260624,3,False,0.8126230835914612,0.1920507848262787,0.8938741683959961,0.7881337404251099,False
True,0.7491310238838196,False,0.7491310238838196,07e754618990,D001,1,P1_vigil_only,positive_bias,20260624,3,True,0.9931880235671997,0.7491310238838196,0.8938741683959961,0.7881337404251099,False
True,0.7574746012687683,False,0.7574746012687683,302514040b58,D001,1,P1_vigil_only,positive_bias,20260624,3,True,0.9566289782524109,0.7574746012687683,0.8938741683959961,0.7881337404251099,False
True,0.8176912665367126,True,0.8176912665367126,6a86f8d23414,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9957336783409119,0.8176912665367126,0.8938741683959961,0.7881337404251099,True
True,0.816686749458313,True,0.816686749458313,28b22a633895,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9938613176345825,0.816686749458313,0.8938741683959961,0.7881337404251099,True
True,0.8132121562957764,True,0.8132121562957764,6d1aac4a915a,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9977558255195618,0.8132121562957764,0.8938741683959961,0.7881337404251099,True
True,0.8161628246307373,True,0.8161628246307373,a7c5d4ba102b,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9964969754219055,0.8161628246307373,0.8938741683959961,0.7881337404251099,True
True,0.8157010078430176,True,0.8157010078430176,48cb31875239,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9960631728172302,0.8157010078430176,0.8938741683959961,0.7881337404251099,True
True,0.8121007680892944,True,0.8121007680892944,a7c2881b4ac7,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9974918365478516,0.8121007680892944,0.8938741683959961,0.7881337404251099,True
True,0.813396155834198,True,0.813396155834198,4885e934a93c,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.998439610004425,0.813396155834198,0.8938741683959961,0.7881337404251099,True
True,0.8133488297462463,True,0.8133488297462463,f69e131e3aca,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9984416365623474,0.8133488297462463,0.8938741683959961,0.7881337404251099,True
True,0.7741124629974365,False,0.7741124629974365,47f19ee1b6c6,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9983075857162476,0.7741124629974365,0.8938741683959961,0.7881337404251099,False
True,0.7558514475822449,False,0.7558514475822449,6dface035c4a,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9978285431861877,0.7558514475822449,0.8938741683959961,0.7881337404251099,False
True,0.8146413564682007,True,0.8146413564682007,da41d237e2e7,D001,1,P2_phrase_plus_vigil,positive_bias,20260624,3,True,0.9980317950248718,0.8146413564682007,0.8938741683959961,0.7881337404251099,True
False,0.18423964083194733,False,0.18423964083194733,dba2d155dd46,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.9954918026924133,0.18423964083194733,0.8938741683959961,0.7881337404251099,False
False,0.19506271183490753,False,0.19506271183490753,01510c830e4d,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.9951170682907104,0.19506271183490753,0.8938741683959961,0.7881337404251099,False
True,0.8040511608123779,True,0.8040511608123779,435fe3554eb3,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.9953789710998535,0.8040511608123779,0.8938741683959961,0.7881337404251099,True
True,0.80275559425354,True,0.80275559425354,07a47041e235,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.9965347051620483,0.80275559425354,0.8938741683959961,0.7881337404251099,True
True,0.6338974237442017,False,0.6338974237442017,d0c0777f991c,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.995712399482727,0.6338974237442017,0.8938741683959961,0.7881337404251099,False
False,0.2636946737766266,False,0.2636946737766266,d44478890829,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,False,0.12741446495056152,0.2636946737766266,0.8938741683959961,0.7881337404251099,False
False,0.4278881251811981,False,0.4278881251811981,5349a5dcc9f6,D001,1,P3_vigil_plus_phrase,positive_bias,20260624,3,True,0.9862878322601318,0.4278881251811981,0.8938741683959961,0.7881337404251099,False
